Genotype ID	B11	Na23	Mg25	Al27	P31	S34	K39	Ca43	Mn55	Fe57	Co59	Ni60	Cu65	Zn66	As75	Se82	Rb85	Sr88	Mo98	Cd111
BESC-360	0.61	1.75	33.7	1.57	18.88	19.18	77.17	227.19	5.71	1.74	1.3	0.8	0.97	21.35	-4.34	-0.39	1.84	12.02	-0.79	-0.58
BESC-361	0.61	1.72	33.65	1.62	19.29	18.67	77.94	206.96	4.98	1.73	1.21	1.14	1.06	17.17	-5.17	-0.83	2.25	9.51	-1.07	-0.72
BESC-362	0.61	1.7	33.76	1.63	18.73	19.04	86.3	220.88	6.06	1.72	1.71	0.32	0.92	24.72	-4.31	-0.83	2.56	11.99	-0.61	-0.32
BESC-364	0.61	1.91	35.21	1.32	19.86	19.39	72.94	226.56	5.44	1.76	2.13	0.34	0.83	28.11	-3.95	-0.44	1.58	10.4	-0.84	0.36
BESC-365	0.61	1.82	31.11	1.59	18.42	18.04	61.62	192.49	5.43	1.79	1.1	0.75	1.01	18.54	-4.15	-0.44	1.98	9.4	-0.61	-1.34
BESC-368	0.61	1.71	33.04	1.37	17.34	17.23	86.43	159.59	5.32	1.76	1.09	0.23	0.87	14.27	-4.82	-0.59	2.09	7.17	-1.14	-1.02
BESC-369	0.61	1.79	35.99	1.61	19.38	19.11	72.69	212.17	6.16	1.73	1.45	1.1	0.95	24.25	-3.93	-0.75	1.41	10.68	-0.24	-0.44
BESC-37	0.61	1.81	33.82	1.39	18.49	18.19	72.64	149.94	5.15	1.76	0.57	1.05	0.85	18.0	-3.5	-0.57	2.43	6.01	-1.12	-0.97
BESC-371	0.61	1.75	36.05	1.51	18.96	19.09	78.29	192.35	5.37	1.72	1.41	0.89	1.03	22.34	-4.44	-0.43	2.36	9.32	-1.23	-0.4
BESC-372	0.61	1.83	33.11	1.71	18.8	18.4	76.29	203.15	6.09	1.74	2.1	0.72	0.91	17.16	-4.9	-0.66	1.63	10.98	-0.93	-0.08
BESC-375	0.61	1.78	38.43	1.66	19.8	20.57	74.85	252.37	6.22	1.75	1.94	0.59	0.91	23.12	-5.32	-0.29	2.02	13.37	-1.2	0.13
BESC-376	0.61	1.72	34.24	1.52	19.29	18.82	71.81	194.42	5.81	1.78	1.49	1.15	1.12	21.96	-3.66	-0.68	1.92	8.69	-1.17	-0.55
BESC-377	0.61	1.79	32.52	1.42	18.55	19.04	83.14	188.8	5.67	1.77	1.01	1.39	1.03	21.26	-3.98	-0.68	1.7	8.66	-0.83	-0.78
BESC-378	0.61	1.82	32.33	1.75	19.93	19.81	71.99	229.42	6.31	1.7	2.32	1.3	1.05	24.09	-5.97	-0.52	2.31	12.16	-0.53	-0.09
BESC-379	0.61	1.74	36.4	1.55	19.22	19.17	85.47	243.53	4.81	1.75	1.06	0.93	0.99	26.03	-3.93	-0.44	1.76	11.98	-1.09	-0.28
BESC-38	0.61	1.85	33.73	1.48	18.92	18.87	88.08	221.3	5.29	1.77	1.56	0.55	0.78	23.0	-3.8	-0.36	1.79	11.28	-0.89	-0.13
BESC-380	0.61	1.83	31.08	1.5	18.99	18.68	69.54	201.04	5.41	1.79	1.0	1.23	0.97	19.49	-3.52	-0.73	2.24	9.64	-0.93	-0.23
BESC-381	0.61	1.73	34.39	1.93	18.32	18.34	82.47	197.66	5.56	1.8	1.0	0.61	1.0	17.11	-3.5	-0.61	2.55	9.64	-0.71	-1.07
BESC-385	0.61	1.81	29.41	1.63	20.05	18.45	83.9	160.73	4.69	1.73	1.55	0.56	0.83	17.88	-4.9	-0.44	1.79	6.42	-0.84	-1.02
BESC-386	0.61	1.86	32.87	1.42	19.49	19.51	63.13	208.04	5.98	1.76	0.91	1.28	0.98	23.62	-4.18	-0.27	1.77	10.68	-1.46	-0.43
BESC-387	0.61	1.87	37.4	1.21	18.51	18.7	78.37	210.38	4.56	1.79	0.72	0.65	0.98	18.23	-3.27	-0.29	1.51	11.14	-1.12	-1.04
BESC-388	0.61	1.9	34.83	1.57	19.58	18.35	71.08	155.65	4.23	1.74	0.3	1.37	1.08	14.09	-4.37	-0.7	2.18	5.53	-1.14	-1.09
BESC-389	0.61	1.77	38.56	1.33	18.56	19.0	81.45	250.28	5.46	1.76	1.13	1.27	1.05	24.22	-3.9	-0.23	2.0	12.35	-1.12	0.24
BESC-39	0.61	1.83	34.53	1.47	19.09	18.92	81.33	225.21	5.54	1.73	1.59	1.07	1.07	31.35	-4.18	-0.46	2.28	11.21	-1.43	0.51
BESC-391	0.61	1.81	33.04	1.59	19.09	19.05	78.7	243.7	6.4	1.74	2.22	0.68	1.03	26.27	-4.78	-0.41	1.81	12.36	-1.12	-0.02
BESC-392	0.61	1.75	28.79	1.66	19.89	18.84	78.44	174.22	5.2	1.68	2.14	0.99	1.05	20.82	-6.4	-0.48	2.52	7.81	-0.89	-0.95
BESC-393	0.61	1.85	32.91	1.59	19.53	19.76	86.24	201.62	6.5	1.8	1.93	1.01	1.06	30.05	-2.74	-0.61	2.06	9.06	-0.46	-0.6
BESC-394	0.61	1.82	36.48	1.61	20.34	20.46	82.86	253.51	6.63	1.76	2.01	1.14	1.01	33.01	-3.66	-0.44	2.05	13.5	-0.53	-0.29
BESC-395	0.61	1.89	30.91	1.66	20.17	19.33	87.57	216.04	6.27	1.71	1.73	0.9	1.03	26.59	-5.38	-0.59	2.93	10.92	-0.75	-0.24
BESC-396	0.61	1.79	29.8	1.71	19.58	18.81	73.67	210.27	5.2	1.71	1.78	1.01	1.06	15.53	-4.25	-0.75	2.43	10.15	-1.39	-0.55
BESC-397	0.61	1.84	34.09	1.65	19.18	19.35	84.31	230.06	5.25	1.72	1.67	0.79	0.99	24.12	-3.9	-0.32	1.96	11.89	-1.09	0.06
BESC-399	0.61	1.94	31.94	1.57	19.64	19.17	79.14	208.38	6.34	1.73	2.49	1.08	1.11	23.73	-5.43	-0.43	1.99	11.09	-1.12	0.05
BESC-40	0.61	1.86	30.7	1.42	19.13	18.62	68.3	181.76	4.99	1.7	1.59	1.55	1.19	23.72	-5.22	-0.24	1.91	8.3	-1.54	-0.78
BESC-401	0.61	1.85	29.41	1.49	18.08	17.85	85.52	154.84	4.38	1.74	1.36	0.9	0.98	19.43	-4.41	-0.66	2.46	6.4	-1.35	-0.56
BESC-402	0.61	1.82	30.29	1.59	19.59	19.16	88.98	180.16	6.33	1.72	2.51	0.55	0.88	20.88	-5.27	-0.64	2.38	8.49	-1.04	-0.44
BESC-404	0.61	1.88	33.9	1.76	19.25	19.28	68.29	201.99	5.96	1.69	2.28	0.75	0.98	21.36	-5.48	-0.77	2.27	9.8	-0.91	-0.3
BESC-405	0.61	1.87	34.9	1.45	19.04	19.65	79.42	283.2	5.16	1.78	1.12	1.28	0.92	21.69	-3.44	-0.18	2.37	15.91	-0.79	-0.34
BESC-406	0.61	1.82	32.76	1.65	18.95	18.88	78.79	191.05	5.61	1.72	1.73	0.54	0.99	19.25	-5.6	-0.43	2.07	9.6	-0.71	-0.78
BESC-41	0.61	1.81	38.64	1.26	19.05	19.38	79.69	267.95	5.54	1.77	0.88	0.92	0.99	23.15	-3.12	-0.52	2.82	14.11	-1.09	0.08
BESC-410	0.61	1.8	32.39	1.62	19.76	19.15	82.71	214.02	5.45	1.76	2.56	0.82	0.97	17.46	-4.99	-0.68	1.84	10.07	-1.5	-0.25
BESC-416	0.61	1.76	37.13	1.3	19.93	19.99	68.97	252.91	6.48	1.77	0.65	0.67	0.99	25.97	-2.93	-0.36	1.73	13.14	-1.46	0.01
BESC-417	0.61	1.83	36.68	1.66	19.44	19.2	64.34	215.15	4.82	1.79	1.08	-0.4	0.88	30.54	-2.45	-0.38	1.54	10.81	-1.35	-0.68
BESC-419	0.61	1.89	34.02	1.23	18.06	17.76	67.53	205.37	4.24	1.73	0.48	1.17	0.73	16.28	-3.9	-0.35	1.97	10.56	-1.46	-0.84
BESC-42	0.61	1.79	33.77	1.28	18.36	17.96	69.58	178.37	5.13	1.76	0.98	1.03	1.11	14.41	-2.56	-0.61	0.98	8.57	-1.5	-0.52
BESC-430	0.61	1.77	27.72	1.32	17.44	16.99	86.63	110.19	4.42	1.74	-0.17	0.89	0.98	10.26	-4.86	-1.0	2.32	4.24	-1.74	-1.18
BESC-432	0.61	1.85	31.73	1.68	19.87	20.24	79.47	221.55	6.46	1.78	2.19	1.07	1.03	26.51	-4.15	-0.7	1.93	11.35	-0.71	0.12
BESC-434	0.61	1.8	36.61	1.5	19.76	19.45	78.28	293.97	5.75	1.72	2.11	0.8	1.06	26.09	-3.82	-0.18	2.03	16.94	-1.26	-0.17
BESC-436	0.61	1.76	32.3	1.21	19.77	19.19	87.29	216.67	5.04	1.76	1.39	0.78	0.88	21.88	-5.08	-0.44	2.19	10.54	-1.54	-0.34
BESC-437	0.61	1.74	30.14	1.36	19.26	19.19	65.95	198.13	5.59	1.78	1.22	1.16	1.08	22.01	-4.15	-0.3	1.76	9.27	-1.2	0.0
BESC-438	0.61	1.77	35.22	1.63	18.8	18.64	76.69	193.59	5.47	1.73	1.59	1.07	0.99	17.29	-4.82	-0.32	1.49	9.41	-0.97	-0.84
BESC-440	0.61	1.72	37.51	1.58	19.68	19.18	78.61	235.75	5.78	1.75	1.4	0.84	1.01	24.49	-4.9	-0.43	2.12	11.94	-1.12	-0.15
BESC-444	0.61	1.85	33.84	1.5	19.23	19.31	74.5	210.41	5.37	1.74	1.85	0.83	1.09	25.0	-4.9	-0.24	2.07	9.98	-1.14	-0.36
BESC-446	0.61	1.79	34.28	1.46	18.73	18.53	82.62	201.38	4.51	1.74	1.6	1.12	0.99	28.0	-3.88	-0.59	2.21	8.95	-1.32	-0.78
BESC-448	0.61	1.82	32.57	1.64	19.75	19.5	78.93	203.02	6.05	1.69	2.28	0.87	0.97	19.25	-5.77	-0.44	1.8	9.75	-0.42	-0.16
BESC-45	0.61	1.79	32.69	1.61	19.23	18.73	89.61	199.06	5.44	1.78	1.1	0.95	0.99	19.98	-3.66	-0.5	2.22	9.6	-1.07	-0.6
BESC-450	0.61	1.88	33.63	1.59	19.81	19.42	74.04	223.27	5.83	1.71	1.75	1.22	1.05	22.28	-5.9	-0.46	2.16	11.61	-0.81	-0.18
BESC-451	0.61	1.72	32.28	1.54	19.0	18.35	77.58	173.93	5.33	1.71	1.95	0.85	1.07	18.76	-4.62	-0.33	1.57	7.29	-0.77	-0.43
BESC-453	0.61	1.78	33.76	1.66	18.49	19.19	90.0	237.17	5.48	1.71	1.29	0.89	1.05	23.82	-5.9	-0.64	2.59	11.94	-1.26	-0.32
BESC-454	0.61	1.68	31.85	1.75	19.35	19.44	70.9	218.99	6.3	1.77	2.92	0.53	0.98	22.65	-5.43	-0.41	1.66	11.56	-0.55	-0.15
BESC-455	0.61	1.84	37.59	1.41	18.97	18.65	79.56	222.43	4.52	1.74	1.15	1.19	0.9	27.98	-5.84	-0.7	2.61	10.99	-0.93	-0.82
BESC-456	0.61	1.82	32.5	1.64	19.3	19.69	66.59	188.35	6.11	1.81	1.69	1.32	0.98	23.5	-4.82	-0.68	1.02	8.25	-0.55	-0.46
BESC-457	0.61	1.68	34.4	1.46	18.18	18.1	79.11	178.86	4.82	1.83	0.2	1.02	0.98	23.11	-2.25	-0.43	1.95	8.57	-1.17	-0.97
BESC-459	0.61	1.77	33.79	1.57	19.05	18.95	79.49	258.02	5.6	1.75	2.17	0.75	1.0	23.54	-4.9	-0.27	2.01	14.38	-0.71	-0.38
BESC-465	0.61	1.81	35.57	1.57	19.77	19.22	76.46	210.53	5.24	1.79	1.69	0.93	0.98	21.41	-4.28	-0.29	2.09	9.86	-1.12	-0.55
BESC-466	0.61	1.83	37.88	1.41	19.91	19.31	76.57	252.27	5.26	1.76	0.99	1.11	0.98	26.76	-4.07	-0.52	2.22	12.44	-1.02	-0.22
BESC-467	0.61	1.78	31.38	1.44	19.23	18.76	73.09	187.2	5.16	1.75	1.01	1.34	1.03	18.04	-4.07	-0.5	1.84	8.8	-1.43	-0.6
BESC-468	0.61	1.79	34.77	1.51	18.8	19.16	84.69	218.57	5.83	1.77	1.14	0.86	0.93	19.2	-3.3	-0.53	2.56	12.15	-1.17	-0.63
BESC-469	0.61	1.84	31.87	1.52	19.32	19.12	83.76	221.62	5.45	1.72	2.16	0.52	0.94	19.3	-4.41	-0.64	2.27	11.05	-1.59	-0.13
BESC-47	0.61	1.88	34.83	1.49	19.69	18.96	66.43	230.75	5.53	1.75	1.85	0.89	0.99	15.72	-5.48	-0.57	1.6	11.16	-1.35	-0.15
BESC-470	0.61	1.88	37.37	1.49	18.99	19.03	81.67	222.95	6.03	1.8	1.24	1.26	1.02	20.09	-3.3	-0.35	2.33	11.45	-1.12	-0.6
BESC-51	0.61	1.8	37.36	1.57	19.51	19.63	71.79	221.36	6.09	1.71	1.41	0.77	1.01	23.39	-5.13	-0.36	1.66	11.23	-1.02	0.29
BESC-52	0.61	1.85	31.92	1.32	18.48	17.71	73.42	197.0	4.3	1.74	0.89	1.12	0.94	22.59	-2.89	-0.41	1.73	9.84	-1.17	-0.84
BESC-55	0.61	1.79	35.14	1.7	19.04	18.87	75.87	238.14	4.66	1.76	0.66	0.66	1.11	23.14	-3.63	-0.66	2.04	12.11	-1.32	-0.28
BESC-56	0.61	1.81	34.4	1.29	18.85	18.52	80.54	217.5	5.24	1.7	1.6	1.27	1.28	19.14	-5.84	-0.73	2.19	11.09	-1.59	-0.37
BESC-58	0.61	1.89	35.93	1.47	19.36	19.11	80.33	244.49	5.44	1.75	2.15	1.62	1.03	27.03	-4.78	-0.53	2.19	12.29	-0.58	0.21
BESC-60	0.61	1.79	32.54	1.41	18.83	18.61	82.1	225.3	5.09	1.76	0.92	1.27	1.04	24.04	-5.03	-0.48	2.03	11.14	-1.39	0.04
BESC-61	0.61	1.89	33.77	1.58	19.56	19.17	74.07	196.32	5.53	1.7	2.03	0.85	0.98	18.91	-6.04	-0.55	1.47	8.9	-0.91	-0.4
BESC-62	0.61	1.85	38.03	1.36	19.38	18.72	75.22	208.91	5.29	1.75	1.69	0.5	0.98	19.96	-5.38	-0.44	2.02	9.95	-1.35	-0.28
BESC-66	0.61	1.89	36.5	1.54	19.27	19.51	76.07	220.48	5.19	1.76	1.4	1.06	1.02	22.23	-3.98	-0.68	1.24	10.74	-0.93	-0.1
BESC-67	0.61	1.86	36.23	1.23	18.88	18.32	76.7	190.11	4.78	1.74	1.84	0.57	1.22	22.62	-3.61	-0.68	0.86	8.81	-1.43	-0.8
BESC-7	0.61	1.89	32.93	1.31	18.8	18.68	82.11	172.14	5.93	1.74	0.6	1.1	0.96	23.79	-4.51	-0.43	1.83	7.66	-1.29	-0.09
BESC-70	0.61	1.86	34.01	1.59	19.27	19.39	70.05	222.71	5.8	1.71	2.38	1.01	0.98	24.44	-5.84	-1.06	1.87	11.13	-0.97	-0.27
BESC-72	0.61	1.77	34.9	1.29	19.03	18.26	84.05	188.21	5.2	1.71	0.52	1.19	1.08	16.94	-3.75	-0.48	2.29	8.8	-1.32	-0.46
BESC-74	0.61	1.87	36.2	1.44	19.46	18.81	75.76	235.88	5.77	1.78	1.57	0.83	1.04	25.88	-4.34	-0.41	1.56	12.37	-1.17	-0.36
BESC-78	0.61	1.69	31.18	1.59	18.64	18.43	69.72	176.43	5.64	1.69	2.24	0.83	0.77	26.37	-5.65	-0.52	1.73	7.7	-1.29	-0.66
BESC-79	0.61	1.81	37.33	1.47	18.94	18.47	65.76	244.13	6.72	1.76	1.96	0.92	1.05	26.43	-4.04	-0.77	2.12	11.96	-1.07	-0.06
BESC-8	0.61	1.89	35.02	1.16	17.83	17.96	61.01	186.38	4.49	1.74	1.4	0.99	0.94	20.8	-4.31	-0.68	1.37	8.89	-1.74	-0.27
BESC-802	0.61	1.8	37.84	1.4	18.16	18.53	70.65	223.55	4.59	1.74	0.95	1.98	1.04	26.0	-4.86	-0.48	2.3	11.35	-0.91	-0.46
BESC-805	0.61	1.83	34.11	1.57	18.87	18.35	90.33	206.94	5.12	1.68	1.39	1.25	1.04	15.78	-6.18	-0.5	2.86	9.27	-1.43	-0.21
BESC-806	0.61	1.79	28.65	1.46	19.71	18.61	79.23	147.11	4.43	1.78	1.95	0.35	1.14	17.45	-3.3	-0.35	1.8	5.42	-1.26	-1.24
BESC-808	0.61	1.76	37.13	1.57	19.45	19.36	79.02	233.87	5.76	1.78	1.38	1.41	1.06	25.89	-3.54	-0.38	1.8	12.12	-1.14	0.16
BESC-81	0.61	1.82	32.01	1.61	17.92	18.04	70.84	200.32	4.91	1.69	1.72	1.46	0.97	22.47	-6.25	-0.73	1.86	9.11	-1.74	-0.55
BESC-810	0.61	1.82	33.73	1.46	19.64	18.56	72.45	167.33	5.18	1.82	0.6	0.88	0.95	22.44	-2.63	-0.57	2.01	7.38	-1.09	-1.27
BESC-814	0.61	1.83	39.7	1.47	19.41	19.69	78.84	257.95	5.25	1.73	1.67	1.12	1.0	21.35	-5.03	-0.43	2.09	14.23	-0.66	0.01
BESC-818	0.61	1.7	36.16	1.62	19.19	19.12	81.95	259.95	5.94	1.75	1.86	0.79	1.01	23.91	-4.74	-0.29	1.86	14.23	-1.46	0.13
BESC-821	0.61	1.8	31.13	1.63	19.01	19.05	79.13	216.61	6.0	1.71	1.98	1.04	0.96	22.98	-5.6	-0.61	2.14	11.41	-0.84	0.02
BESC-822	0.61	1.86	28.98	1.7	19.51	19.0	77.35	210.04	5.67	1.7	1.89	0.65	1.0	28.75	-5.43	-0.66	1.62	9.94	-0.97	-0.22
BESC-825	0.61	1.87	30.49	1.67	18.56	18.53	74.1	226.84	5.87	1.71	1.75	1.69	0.83	18.17	-6.18	-0.91	1.87	12.33	-1.32	-0.29
BESC-826	0.61	1.74	35.3	1.64	18.81	19.32	68.61	211.86	5.55	1.73	1.75	0.49	1.02	18.12	-5.32	-0.75	1.52	10.83	-0.93	-0.56
BESC-829	0.61	1.71	34.45	1.5	18.28	18.47	71.3	187.78	5.96	1.78	1.62	0.5	0.9	23.24	-4.37	-0.88	1.1	9.47	-0.56	-0.72
BESC-83	0.61	1.92	35.47	1.31	19.12	18.08	65.78	190.6	4.13	1.75	1.7	1.31	0.99	27.85	-5.27	-0.53	1.8	8.82	-0.93	-0.88
BESC-832	0.61	1.7	35.74	1.24	18.12	18.03	80.34	222.88	4.55	1.7	1.01	1.16	1.21	18.04	-5.84	-0.77	2.41	11.0	-1.07	-0.12
BESC-833	0.61	1.8	31.38	1.38	19.25	18.91	70.31	161.81	5.05	1.79	1.17	0.8	0.95	15.03	-4.48	-0.55	2.64	6.99	-1.46	-1.02
BESC-837	0.61	1.81	36.65	1.65	18.52	18.79	70.11	217.45	5.48	1.71	2.05	1.03	0.91	19.89	-4.34	-0.7	2.07	10.9	-1.14	-0.27
BESC-838	0.61	1.85	37.39	1.57	19.15	18.28	65.61	240.82	5.06	1.76	1.25	0.93	1.06	21.97	-5.22	-0.68	1.79	12.26	-1.26	-0.01
BESC-841	0.61	1.72	36.91	1.5	17.71	18.0	74.04	164.79	4.85	1.8	1.41	0.99	1.0	16.17	-3.19	-0.38	1.64	7.75	-0.99	-0.92
BESC-843	0.61	1.72	34.05	1.64	19.26	19.56	68.01	248.24	6.47	1.71	2.44	1.09	1.04	21.91	-6.57	-0.66	1.8	13.83	-0.39	0.27
BESC-844	0.61	1.73	37.4	1.45	18.85	19.32	83.13	205.57	5.48	1.75	1.93	1.1	0.98	20.45	-4.74	-0.55	2.36	10.25	-0.52	-0.52
BESC-845	0.61	1.85	36.51	1.43	19.38	19.61	80.97	250.11	5.1	1.7	1.62	0.98	0.99	24.67	-5.65	-0.29	1.87	13.54	-1.23	0.1
BESC-847	0.61	1.85	31.03	1.68	19.04	19.02	82.93	217.02	5.62	1.7	1.96	1.72	0.93	20.3	-6.18	-0.52	2.59	11.35	-0.91	-0.08
BESC-848	0.61	1.83	30.76	1.57	19.59	19.0	73.53	222.49	5.38	1.78	2.1	0.26	1.14	18.83	-3.4	-0.26	2.05	11.71	-1.12	-0.52
BESC-849	0.61	1.85	32.05	1.6	18.73	19.03	82.14	187.41	5.54	1.76	2.51	0.81	0.95	17.7	-5.6	-0.33	2.01	8.95	-1.23	-0.24
BESC-852	0.61	1.74	37.04	1.75	19.73	20.12	81.63	235.16	6.47	1.76	2.35	1.4	1.0	21.87	-5.08	-0.39	2.48	12.33	-0.7	0.02
BESC-855	0.61	1.69	30.38	1.41	18.61	18.51	72.99	186.74	6.01	1.76	0.85	0.79	0.98	19.85	-3.66	-0.68	2.04	8.87	-0.97	-0.44
BESC-856	0.61	1.72	36.73	1.44	19.31	19.26	83.35	231.27	6.42	1.81	1.44	1.05	0.99	23.52	-3.32	-0.41	2.6	11.52	-0.97	-0.49
BESC-858	0.61	1.86	37.35	1.45	19.64	19.36	83.55	274.49	5.6	1.76	1.93	1.19	0.99	25.32	-4.37	-0.26	2.33	15.2	-1.23	0.48
BESC-859	0.61	1.79	28.69	1.93	19.49	18.68	78.1	150.88	4.63	1.74	1.87	1.16	0.98	17.94	-4.7	-0.64	2.3	4.7	-0.91	-0.74
BESC-860	0.61	1.78	35.53	1.43	18.95	19.47	74.65	261.09	5.43	1.73	1.67	0.39	1.02	23.23	-4.86	-0.43	2.45	13.8	-0.97	-0.05
BESC-863	0.61	1.89	33.82	1.53	19.16	18.98	70.38	204.44	4.72	1.79	0.88	0.99	0.97	17.93	-2.46	-0.3	2.37	10.56	-1.39	-0.86
BESC-865	0.61	1.82	37.42	1.46	19.11	19.24	84.06	256.46	5.24	1.76	1.31	1.6	1.03	19.7	-4.41	-0.2	1.99	13.65	-1.26	-0.36
BESC-867	0.61	1.78	31.59	1.49	19.42	19.14	79.81	195.5	5.57	1.78	0.32	1.56	1.03	22.68	-3.18	-0.22	1.73	9.17	-1.14	-0.56
BESC-868	0.61	1.79	33.71	1.84	19.75	19.18	76.13	213.85	6.16	1.8	1.57	1.67	1.07	23.03	-4.41	-0.26	1.96	10.86	-0.75	-0.8
BESC-869	0.61	1.76	32.94	1.74	19.07	18.67	89.6	235.45	5.88	1.7	2.16	0.93	1.05	21.27	-6.33	-0.5	2.19	12.3	-0.81	-0.12
BESC-87	0.61	1.84	30.02	1.71	19.62	19.39	84.7	198.77	6.15	1.73	2.55	1.24	0.9	20.82	-4.86	-0.7	2.03	8.99	-0.89	-0.46
BESC-870	0.61	1.79	29.95	1.78	19.38	18.9	64.68	199.48	5.77	1.74	2.24	0.77	1.09	25.29	-4.7	-0.14	1.57	9.65	-0.66	-0.47
BESC-872	0.61	1.88	35.52	1.5	18.66	17.58	84.98	217.97	4.6	1.77	1.22	1.03	1.04	22.3	-4.28	-0.97	2.2	10.8	-0.79	-0.47
BESC-873	0.61	1.85	34.9	1.5	20.21	19.6	83.08	242.05	4.8	1.72	1.02	0.76	1.07	28.46	-5.48	-0.39	2.65	12.08	-1.14	-0.32
BESC-874	0.61	1.83	30.54	1.41	19.06	19.36	71.98	222.56	5.5	1.75	0.88	0.85	0.99	23.95	-4.44	-0.41	1.32	11.81	-1.59	-0.13
BESC-877	0.61	1.76	32.61	1.47	18.59	18.38	79.67	180.07	4.93	1.72	1.23	1.01	0.97	15.44	-5.54	-0.3	1.94	8.15	-0.95	-0.68
BESC-878	0.61	1.75	31.96	1.78	18.98	19.32	73.04	225.92	6.44	1.72	1.69	0.91	0.94	22.82	-5.27	-0.38	1.3	12.43	-0.89	-0.13
BESC-880	0.61	1.79	31.33	1.34	18.95	18.6	72.15	185.03	4.73	1.78	1.1	1.01	1.2	22.28	-3.5	-0.43	2.3	8.72	-1.14	-0.74
BESC-881	0.61	1.8	35.51	1.3	19.09	18.66	80.59	227.52	4.78	1.76	1.72	1.15	0.97	23.48	-4.62	-0.77	2.0	11.45	-0.93	-0.41
BESC-882	0.61	1.84	35.39	1.46	19.94	18.99	72.49	267.44	5.83	1.76	1.2	0.75	1.02	21.77	-4.99	-0.48	1.32	13.77	-1.04	-0.1
BESC-883	0.61	1.83	36.71	1.5	19.99	18.47	82.12	227.58	4.28	1.73	0.6	0.89	1.02	24.49	-5.32	-0.64	3.1	11.31	-0.81	-0.76
BESC-885	0.61	1.86	31.56	1.49	19.71	19.19	79.6	205.71	4.88	1.8	1.38	0.89	1.18	18.51	-4.25	-0.36	2.24	9.3	-1.29	-0.82
BESC-886	0.61	1.75	38.05	1.46	19.38	19.03	67.03	256.91	6.2	1.76	1.78	1.05	1.04	24.63	-4.04	-0.55	1.89	14.01	-0.73	-0.38
BESC-887	0.61	1.9	36.77	1.72	18.34	18.5	76.05	186.66	4.49	1.75	0.99	1.23	0.91	16.15	-3.8	-0.91	2.04	8.93	-0.77	-0.86
BESC-888	0.61	1.74	33.3	1.5	19.49	19.56	66.63	212.71	5.31	1.74	1.78	0.45	0.97	22.38	-4.18	-0.68	2.19	10.57	-0.91	-0.37
BESC-890	0.61	1.85	36.87	1.48	18.1	19.1	73.27	199.06	5.23	1.78	1.51	0.6	1.05	20.52	-4.9	-0.39	1.71	9.78	-0.77	-0.29
BESC-892	0.61	1.8	34.02	1.56	18.91	18.94	86.1	199.93	4.62	1.76	1.07	1.28	0.96	20.79	-4.07	-0.55	2.52	9.7	-0.93	-0.5
BESC-893	0.61	1.8	30.64	1.69	19.54	19.19	74.76	199.84	6.67	1.81	1.46	0.97	1.04	25.41	-3.59	-0.7	1.58	9.25	-0.93	-0.37
BESC-896	0.61	1.81	31.79	1.41	18.98	19.08	82.72	182.46	4.81	1.78	0.8	1.16	0.99	18.1	-3.85	-0.5	2.72	8.83	-1.23	-1.02
BESC-897	0.61	1.86	38.23	1.58	19.01	19.81	79.76	296.19	6.16	1.73	2.27	1.01	0.92	22.04	-4.9	-0.27	1.41	16.5	-0.99	0.39
BESC-898	0.61	1.81	35.04	1.43	19.07	19.32	75.74	255.32	5.64	1.77	0.92	0.85	1.03	25.58	-4.55	-0.5	2.33	13.85	-1.23	-0.06
BESC-9	0.61	1.91	37.19	1.41	18.84	19.31	85.38	226.88	5.16	1.74	2.07	0.92	1.05	22.08	-4.82	-0.59	1.64	11.23	-1.35	0.16
BESC-90	0.61	1.9	35.46	1.56	19.57	19.33	88.59	197.33	5.78	1.81	1.28	1.37	1.0	21.54	-3.27	-0.52	1.67	8.54	-1.59	-0.61
BESC-900	0.61	1.84	30.39	1.55	19.85	19.32	83.72	174.73	5.68	1.8	1.09	0.31	0.98	21.35	-3.06	-0.64	2.24	7.98	-1.32	-0.72
BESC-901	0.61	1.75	35.74	1.6	19.73	19.73	75.73	250.36	6.3	1.72	1.86	1.09	1.02	28.67	-4.7	-0.66	1.65	13.19	-0.49	-0.15
BESC-902	0.61	1.76	34.41	1.51	18.8	18.88	80.29	185.57	4.49	1.78	0.69	0.61	0.97	22.27	-2.71	-0.55	2.42	8.83	-1.04	-1.07
BESC-903	0.61	1.78	34.63	1.57	19.23	19.8	88.15	202.18	6.25	1.82	1.51	0.98	0.93	26.84	-3.57	-0.38	1.97	9.39	-0.97	-0.6
BESC-905	0.61	1.81	29.69	1.51	19.39	18.99	74.92	189.49	5.3	1.72	1.68	1.18	1.0	21.77	-6.18	-0.52	1.33	8.56	-1.29	-0.53
BESC-906	0.61	1.78	32.7	1.46	18.65	19.01	79.68	160.3	5.35	1.82	1.01	0.96	1.04	18.4	-3.18	-0.07	2.46	6.86	-1.23	-0.88
BESC-907	0.61	1.91	35.58	1.45	19.02	19.15	89.62	229.91	5.17	1.79	1.67	1.01	0.91	26.83	-3.34	-0.66	2.69	12.11	-1.23	-0.23
BESC-909	0.61	1.72	31.83	1.7	19.64	19.32	69.05	221.89	6.0	1.74	2.0	1.36	1.1	27.4	-4.37	-0.43	2.07	11.39	-0.7	-0.19
